Product ID,Store ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days)
1608,8,908,23,10,102,2024-03-22,2941,4
6018,57,536,26,12,122,2024-04-06,4061,3
8849,38,521,26,19,46,2024-04-12,3823,7
5757,62,22,2,2,53,2024-03-24,4914,14
1001,66,846,16,5,151,2024-02-05,3839,3
3234,23,378,18,2,70,2024-02-29,3502,7
6697,9,968,22,12,21,2024-11-25,2111,9
5935,91,938,18,7,30,2024-05-22,4931,1
7095,17,608,18,12,178,2024-06-07,2256,10
4138,44,78,28,18,88,2024-04-24,2870,12
6237,61,220,8,12,97,2024-02-18,4420,11
9048,15,816,3,12,57,2024-09-22,3288,13
1998,79,135,6,5,187,2024-04-25,2821,6
3844,12,351,12,1,191,2024-05-31,2975,8
2480,22,745,2,7,17,2024-03-09,3358,9
2961,75,90,9,8,165,2024-09-08,4313,11
9651,48,369,18,14,69,2024-08-17,1947,6
7309,60,386,17,0,80,2024-11-20,2383,13
1209,44,227,6,16,102,2024-06-14,1609,3
9797,86,249,23,12,167,2024-07-22,4792,12
8782,58,858,6,17,66,2024-11-29,4066,7
7295,3,431,15,9,121,2024-04-19,1610,2
3235,32,22,2,11,98,2024-08-19,3427,7
8720,78,674,3,0,101,2024-11-27,1129,10
6015,79,641,15,9,22,2024-07-23,3873,12
3024,21,39,12,6,79,2024-03-04,1087,8
5533,57,755,13,6,98,2024-02-03,2809,7
6288,74,565,24,5,18,2024-03-12,3181,4
2160,69,417,29,18,112,2024-09-28,4228,7
3092,16,897,20,19,24,2024-10-31,3685,4
7011,68,907,26,8,178,2024-05-18,4777,11
2175,55,763,5,13,162,2024-09-05,4767,4
1905,90,414,14,19,152,2024-12-22,2430,6
7797,4,241,10,0,121,2024-08-15,2897,6
3530,87,944,24,4,96,2024-07-18,4085,12
1771,86,926,12,14,40,2024-07-25,4971,13
2722,75,655,10,14,117,2024-03-22,4829,6
2281,46,158,27,15,110,2024-05-17,2931,12
3164,22,375,13,18,15,2024-10-07,4952,7
7949,33,205,14,12,110,2024-06-09,2462,11
8226,56,562,6,9,77,2024-04-29,3967,10
6528,51,718,20,17,22,2024-09-21,1793,5
6492,34,782,24,17,81,2024-05-19,3714,13
3542,49,146,23,19,36,2024-06-10,4868,2
8444,26,422,22,13,40,2024-03-18,1627,7
9654,70,191,10,17,85,2024-04-05,1769,7
1981,29,455,7,3,162,2024-05-30,3045,3
1614,34,27,8,0,148,2024-11-01,1135,10
4937,55,903,29,16,141,2024-11-17,2945,14
7143,75,583,25,13,198,2024-10-22,2653,13
2301,91,23,2,10,185,2024-07-14,1623,5
9713,54,963,11,3,69,2024-07-06,1508,13
6335,11,488,20,10,56,2024-11-03,4146,1
4989,47,51,17,15,164,2024-01-14,3025,9
6523,23,336,24,7,150,2024-12-05,3686,13
3864,48,328,24,10,18,2024-01-15,1390,4
2468,76,628,11,12,135,2024-02-16,1721,14
7472,85,919,11,14,193,2024-10-10,1546,14
4909,74,880,17,13,166,2024-09-10,1667,6
3637,43,799,24,11,37,2024-12-11,1396,13
1691,42,715,23,10,106,2024-06-18,4871,4
6408,71,242,12,18,125,2024-12-03,2381,13
8206,3,292,23,13,170,2024-04-17,2465,7
3832,2,724,21,0,146,2024-08-21,3677,4
9314,34,154,24,11,140,2024-10-23,1294,11
6204,3,80,13,1,186,2024-07-22,1445,9
7368,88,748,4,12,149,2024-05-21,1938,1
9612,70,981,5,5,183,2024-10-09,3823,5
7379,69,495,22,7,28,2024-05-23,1700,3
7632,52,225,22,7,169,2024-01-14,4159,12
1643,92,632,27,4,147,2024-05-30,1256,8
5011,42,987,13,11,138,2024-12-01,2519,4
3969,36,587,13,15,24,2024-10-25,2357,10
8601,65,394,2,14,165,2024-12-12,1270,4
6735,98,279,25,2,26,2024-07-09,4482,9
2869,58,55,11,18,68,2024-04-07,3946,3
4837,53,128,8,2,117,2024-01-23,3112,7
8189,80,116,6,2,93,2024-04-09,2884,5
7906,14,684,25,15,68,2024-09-17,4496,1
5694,28,955,22,3,67,2024-09-05,4274,6
1609,52,977,8,14,59,2024-12-15,1786,14
7040,41,584,2,7,117,2024-07-28,1768,5
6138,49,670,25,10,182,2024-08-26,1649,7
8855,42,569,10,8,194,2024-03-24,1513,14
2932,88,39,18,3,144,2024-04-03,4641,4
2189,49,508,8,2,68,2024-10-26,1550,10
9213,3,637,21,5,95,2024-05-06,3936,14
8521,6,671,21,6,198,2024-10-09,2708,4
5558,54,55,4,8,132,2024-08-01,3685,2
7223,4,716,23,17,73,2024-05-19,1359,1
5633,75,930,12,8,136,2024-09-01,2045,1
9659,15,986,18,13,176,2024-01-04,2229,12
8925,3,940,6,0,141,2024-03-13,3443,7
3052,27,809,27,3,74,2024-09-14,2764,6
8274,18,707,4,11,29,2024-05-06,1357,13
1985,64,728,6,17,168,2024-10-18,2876,7
4584,84,77,14,14,115,2024-12-15,3727,2
9948,40,256,3,1,155,2024-09-29,3683,7
9001,75,698,3,14,197,2024-04-16,1515,7
5242,74,511,24,17,105,2024-02-29,4677,7
5139,53,21,26,0,145,2024-08-29,1288,3
6941,72,545,15,7,192,2024-10-22,4169,7
6880,94,93,2,4,25,2024-06-10,2637,14
9120,22,56,13,11,116,2024-09-17,2572,3
9883,9,829,8,10,183,2024-02-08,4670,1
8498,98,546,3,17,143,2024-06-19,3879,5
9960,48,568,1,18,162,2024-08-15,1915,5
1330,52,341,26,15,87,2024-03-04,1898,13
4701,56,812,19,11,20,2024-01-21,4361,13
6581,33,185,23,1,90,2024-08-29,1706,1
1772,4,190,25,9,80,2024-06-15,3257,5
8214,75,510,18,8,197,2024-06-10,3388,1
4227,26,752,28,1,51,2024-10-19,4502,7
7249,96,873,22,5,174,2024-01-13,4937,11
5444,68,487,12,13,106,2024-02-13,3953,8
5202,18,541,11,9,152,2024-12-25,4381,7
3964,99,882,15,14,43,2024-11-16,3891,8
3713,26,43,15,17,173,2024-07-14,1379,5
7070,67,840,9,16,118,2024-12-18,1255,6
1682,34,737,20,16,18,2024-04-17,1058,9
6482,75,951,24,5,62,2024-02-13,2526,8
7406,18,249,12,11,57,2024-02-10,2673,2
3696,53,326,10,14,153,2024-10-16,1857,10
7448,88,110,28,17,104,2024-01-16,2036,8
7338,38,551,2,9,97,2024-04-11,1536,5
3373,71,445,14,6,22,2024-06-07,4246,13
8355,42,867,19,5,117,2024-03-10,4182,13
1434,76,740,6,7,51,2024-05-24,4557,12
4093,90,559,12,19,37,2024-07-12,4683,7
1378,35,606,28,12,25,2024-09-26,2594,12
8433,91,387,13,8,182,2024-10-14,4189,14
3807,12,895,9,17,86,2024-05-08,2505,7
2863,83,345,18,19,151,2024-04-25,3778,7
1521,68,86,27,11,78,2024-08-13,2346,14
1239,35,699,21,13,94,2024-04-08,4876,5
4758,91,403,28,10,172,2024-03-16,1071,7
3944,60,152,13,6,105,2024-07-02,1194,4
9276,76,494,28,0,75,2024-01-25,4139,8
8444,72,390,13,16,106,2024-07-04,2794,5
1751,11,370,9,11,131,2024-03-27,3484,8
1239,86,179,5,3,41,2024-11-11,2809,5
2414,9,998,14,1,157,2024-11-03,4552,5
6880,23,894,9,12,100,2024-05-17,2544,10
3364,51,88,15,11,119,2024-01-26,2763,10
9888,67,247,2,12,171,2024-08-30,4571,7
7068,2,815,10,10,79,2024-03-08,4426,4
6415,39,682,6,15,29,2024-02-14,3288,8
9264,92,892,2,12,129,2024-03-03,2020,5
3480,99,936,17,11,188,2024-07-04,1695,11
9099,37,421,17,5,11,2024-06-26,1458,13
9324,39,637,6,14,175,2024-01-06,1374,7
2118,21,672,14,15,89,2024-01-09,3391,1
5163,95,966,2,15,115,2024-05-06,4210,14
2732,89,883,12,19,12,2024-10-15,1819,6
8014,90,211,11,15,57,2024-08-25,4891,13
2221,72,793,19,1,25,2024-06-30,3851,11
3061,91,537,23,13,26,2024-10-24,4889,6
1481,93,856,2,18,64,2024-03-04,3588,12
9974,16,334,25,8,144,2024-02-09,1716,4
6945,47,921,29,0,130,2024-03-26,4207,7
3458,56,369,14,6,183,2024-11-18,4046,6
7130,62,965,9,3,193,2024-10-15,3240,5
6973,18,864,7,7,107,2024-08-06,1526,2
9438,31,679,23,15,60,2024-09-15,1360,1
7413,62,173,6,6,125,2024-12-07,1573,2
7307,3,659,8,17,28,2024-01-18,1009,5
3360,68,793,6,17,168,2024-09-28,1307,5
9020,26,170,5,17,93,2024-03-27,4394,9
1551,81,786,26,3,168,2024-06-22,2248,14
7623,91,923,3,15,28,2024-06-07,3669,4
2969,41,926,22,4,137,2024-10-15,1552,2
3376,95,34,20,2,21,2024-01-25,2581,3
7940,79,3,8,8,108,2024-03-28,4371,11
3640,21,407,9,5,117,2024-06-24,4373,5
2672,19,976,16,12,86,2024-01-10,3021,13
3337,39,574,21,0,56,2024-08-31,4806,5
9066,36,264,28,9,11,2024-06-16,3950,1
1966,55,962,6,5,140,2024-08-27,1398,5
2074,44,580,14,5,54,2024-02-24,2057,10
2469,51,925,29,4,88,2024-02-09,3461,9
5908,8,23,16,9,120,2024-06-27,4501,4
1013,37,519,7,10,37,2024-08-11,4975,6
1638,88,792,16,15,101,2024-05-24,3714,4
6486,28,273,2,19,93,2024-09-21,1987,12
5411,20,716,8,3,129,2024-04-16,3580,13
7829,50,233,10,3,21,2024-02-21,2678,5
3583,49,703,24,3,151,2024-07-07,1013,7
7455,58,356,25,0,111,2024-09-23,2939,5
4242,53,332,22,2,185,2024-02-12,2939,12
4947,32,617,23,18,38,2024-08-12,2019,5
8451,50,862,17,1,13,2024-12-25,4367,12
5713,59,51,7,13,49,2024-02-13,1077,4
8358,56,749,29,19,42,2024-02-18,2418,11
4193,37,120,24,17,149,2024-01-31,3292,13
6838,54,919,29,19,87,2024-01-25,2734,7
9705,33,703,14,10,12,2024-01-12,1256,5
2925,28,30,21,11,156,2024-01-20,4542,6
8821,60,472,7,12,158,2024-07-05,1355,7
2057,35,703,2,8,156,2024-12-28,2509,1
5002,21,45,6,11,143,2024-10-17,4989,2
2899,69,191,11,5,48,2024-04-20,3377,12
2062,26,122,13,13,171,2024-09-18,2829,11
1276,5,880,9,12,126,2024-05-01,1509,11
9252,56,236,2,16,175,2024-06-22,3026,7
9982,28,732,28,17,69,2024-07-21,3874,12
9753,6,657,21,9,41,2024-09-25,1509,1
1601,91,432,12,7,14,2024-02-23,3805,10
9558,93,771,24,2,140,2024-05-09,2256,5
6759,66,482,17,8,174,2024-01-21,1685,8
4580,58,997,11,2,31,2024-10-29,4525,5
2092,76,754,19,16,141,2024-02-12,2344,3
9465,46,5,20,3,148,2024-02-06,3185,9
6029,16,565,12,9,143,2024-04-27,2529,13
5207,12,390,18,8,102,2024-06-04,4544,13
9679,17,279,1,8,180,2024-09-05,3398,4
1085,59,580,3,5,52,2024-03-13,1427,4
1461,68,434,14,12,138,2024-11-20,4722,4
2644,42,381,9,2,66,2024-09-01,2095,5
7683,56,742,29,1,180,2024-03-18,2588,3
4137,6,516,25,11,196,2024-01-08,1314,3
7433,83,797,19,6,157,2024-07-25,2784,10
9716,24,631,21,4,91,2024-12-01,2983,3
5228,14,472,2,17,103,2024-06-18,3668,11
5892,82,98,4,17,60,2024-07-12,4273,9
2239,81,513,3,1,93,2024-09-13,3921,10
4161,26,574,8,6,90,2024-05-07,3702,6
7351,3,943,25,8,97,2024-01-29,1588,2
3023,87,406,27,19,21,2024-04-24,4445,10
7644,44,496,22,15,178,2024-04-12,1244,3
6124,69,416,12,0,159,2024-07-25,1305,3
4898,93,505,10,9,181,2024-05-26,4938,13
6487,59,747,28,13,11,2024-05-24,2287,2
2483,93,370,18,14,161,2024-10-19,1245,14
1234,43,826,29,10,153,2024-07-14,2410,14
9844,7,184,8,16,174,2024-05-05,3655,6
3217,45,578,12,16,81,2024-06-30,1887,13
9994,9,140,9,7,13,2024-11-14,1704,4
7116,81,470,5,9,140,2024-10-20,1006,9
4984,44,657,17,9,87,2024-08-31,3401,4
9610,62,1,15,4,163,2024-12-03,2189,4
9046,17,0,22,11,157,2024-11-21,4164,6
9628,95,826,8,15,114,2024-06-22,1587,12
5283,50,51,1,2,89,2024-07-02,3127,2
4672,6,581,17,0,11,2024-10-02,3609,2
6931,34,560,7,17,187,2024-07-03,3753,13
3914,32,836,16,13,109,2024-09-26,3463,8
4400,63,715,19,8,41,2024-06-21,4695,13
3838,52,997,6,15,118,2024-06-22,2743,5
5618,44,661,28,0,31,2024-05-11,3139,9
2092,25,228,23,1,107,2024-06-12,3282,9
4640,16,481,9,1,145,2024-01-14,2887,12
5180,48,269,23,17,83,2024-11-29,2503,5
4036,82,994,28,4,144,2024-11-20,2542,2
5399,93,717,22,16,47,2024-03-12,4287,12
1729,21,898,6,7,138,2024-06-07,1032,7
3936,64,835,9,4,193,2024-05-14,4205,5
2366,99,737,15,0,40,2024-03-07,4138,14
5541,67,985,12,11,59,2024-09-30,3084,1
6310,78,12,20,17,67,2024-03-24,3670,9
5534,78,785,22,17,122,2024-10-13,3964,9
5064,32,869,20,11,79,2024-08-16,4189,11
5136,56,235,15,6,90,2024-12-15,4886,7
5539,9,161,23,16,19,2024-06-01,2555,3
3461,51,215,27,1,164,2024-02-21,2248,1
2609,96,905,13,13,50,2024-02-19,4518,13
7068,64,326,8,8,191,2024-11-14,3831,6
6487,33,753,22,3,184,2024-06-22,3003,9
7297,73,463,18,11,163,2024-08-05,3604,14
8624,99,174,26,5,83,2024-09-26,2394,12
2730,59,898,10,6,134,2024-12-30,1278,2
8878,21,440,7,5,133,2024-11-12,4088,3
7214,93,648,17,15,78,2024-07-05,1594,3
5472,77,687,4,11,108,2024-01-12,4919,1
9696,36,63,9,12,96,2024-03-20,4258,2
8270,38,913,6,1,121,2024-04-07,3121,13
8623,72,384,10,18,188,2024-01-08,2337,11
9568,38,363,29,19,140,2024-01-17,1334,5
9799,88,934,3,0,23,2024-03-11,4621,8
9912,84,45,21,9,66,2024-06-06,2651,6
2928,24,159,23,19,187,2024-04-09,4244,13
9062,67,268,5,7,31,2024-12-18,2123,9
9019,12,919,27,16,72,2024-08-02,2500,8
4223,69,456,13,6,94,2024-10-15,2651,4
7205,37,783,29,2,58,2024-06-19,3677,3
3547,82,451,18,2,138,2024-04-16,1905,9
2727,21,938,28,17,108,2024-04-14,4526,3
8379,9,727,14,8,47,2024-12-30,4136,6
8130,8,88,1,18,42,2024-01-16,3094,11
7734,53,703,14,14,64,2024-12-03,3184,6
1329,19,789,8,18,112,2024-04-08,2143,1
4922,44,419,3,6,155,2024-10-09,4301,9
9854,3,547,23,16,103,2024-09-22,4628,10
5971,41,134,5,15,58,2024-08-23,1456,4
1586,78,182,29,9,98,2024-03-17,3579,11
7934,87,463,6,17,82,2024-05-16,3814,4
1150,53,337,12,14,123,2024-01-05,3775,9
7311,76,200,13,7,164,2024-11-19,2476,11
9903,62,948,9,17,14,2024-08-02,1623,7
7450,65,80,2,17,33,2024-11-28,2299,7
9282,46,793,15,12,174,2024-03-03,3501,2
6185,43,853,22,10,48,2024-09-07,1718,14
7894,12,106,13,6,199,2024-01-02,2691,8
7757,50,251,15,5,94,2024-11-19,4329,1
3533,45,291,11,15,67,2024-09-17,1720,4
3508,50,71,18,14,167,2024-01-17,4135,9
2292,30,932,25,15,140,2024-12-17,4801,6
2213,98,645,3,8,87,2024-07-11,2499,10
4370,42,48,10,14,117,2024-04-22,4206,13
4720,95,352,24,3,74,2024-10-25,1670,3
5263,53,953,20,4,104,2024-01-02,3735,7
9105,84,79,3,9,75,2024-02-22,4735,14
8622,44,917,20,8,22,2024-12-26,4804,2
3714,35,319,5,13,11,2024-09-12,2155,13
4669,94,573,15,14,61,2024-03-20,4469,9
4214,71,207,25,19,28,2024-05-22,2996,14
8926,61,508,24,2,76,2024-12-02,4142,10
8113,91,633,10,13,38,2024-02-24,2258,10
2064,79,473,20,2,77,2024-07-20,1578,12
4973,55,410,12,4,129,2024-12-12,1467,11
1151,28,599,11,8,189,2024-12-27,1010,9
1718,67,43,2,5,130,2024-06-08,2749,6
3147,46,409,14,16,197,2024-11-12,3227,7
2331,20,386,17,8,182,2024-10-31,2313,8
1918,37,46,27,16,17,2024-03-26,3055,9
9412,94,799,5,14,22,2024-02-07,3402,9
9937,35,609,9,1,198,2024-01-14,1228,14
2853,18,553,10,19,122,2024-08-30,1579,8
6569,30,969,29,1,192,2024-10-17,1503,7
9063,15,91,26,10,172,2024-08-28,2315,5
1474,24,424,10,3,84,2024-01-10,4845,7
3070,87,686,17,2,118,2024-11-12,3894,4
1564,64,354,11,5,170,2024-07-08,1862,10
5690,3,525,13,12,129,2024-12-10,3303,9
2518,54,100,29,0,79,2024-01-22,3095,7
5439,5,635,13,19,45,2024-04-16,4341,2
2508,1,875,19,15,157,2024-10-30,2306,7
5405,22,871,22,16,34,2024-02-12,4021,14
3753,39,924,1,11,61,2024-12-30,4866,1
6102,22,523,10,4,107,2024-06-18,1925,11
1014,50,407,7,1,161,2024-06-05,3288,1
8686,71,973,23,14,74,2024-08-24,1687,4
3177,86,498,28,12,94,2024-02-11,1919,9
5804,4,414,14,6,152,2024-10-31,1333,3
9477,76,238,29,10,31,2024-08-07,2221,14
9083,37,858,6,5,170,2024-04-25,3947,3
1208,48,154,27,3,30,2024-07-22,1185,5
4659,95,848,17,1,149,2024-10-30,2362,11
2114,71,463,28,8,163,2024-07-14,3829,13
2682,71,797,9,15,125,2024-06-30,4732,6
6730,26,96,15,10,195,2024-01-18,4981,14
1494,3,644,1,2,37,2024-08-14,2283,7
6758,6,278,27,12,39,2024-01-25,3288,12
5960,63,978,6,8,182,2024-07-17,1775,1
6200,72,142,13,19,25,2024-03-13,3357,13
2667,36,988,20,4,73,2024-01-14,2465,5
7305,81,738,12,3,18,2024-04-03,3874,11
4488,57,50,25,2,187,2024-08-16,3239,3
7367,35,456,17,19,145,2024-06-10,4132,7
1863,32,605,16,4,51,2024-03-24,1831,9
3537,53,436,29,7,140,2024-09-06,2555,11
8583,12,441,28,9,171,2024-02-29,2126,9
3074,40,367,14,5,43,2024-02-19,2320,10
6594,56,626,8,4,199,2024-11-26,1032,10
8541,67,197,6,4,136,2024-02-14,1918,13
5800,54,226,2,8,113,2024-03-30,4164,3
5531,43,982,3,6,65,2024-08-11,4437,11
7696,56,492,6,17,22,2024-06-10,3320,7
5179,3,403,3,8,192,2024-05-29,2901,8
1719,42,533,4,9,127,2024-10-29,2058,10
8032,99,467,10,11,185,2024-04-17,1151,6
3759,63,651,29,9,181,2024-01-29,4265,6
6204,55,911,3,9,30,2024-10-16,1201,6
6086,56,266,2,5,92,2024-08-25,1904,4
6677,18,165,20,15,75,2024-03-12,3399,5
2207,70,980,8,7,175,2024-01-07,2488,6
8812,92,310,16,2,188,2024-09-14,4460,12
2152,60,52,12,3,81,2024-07-22,2820,6
7798,89,737,24,4,107,2024-11-17,2301,8
4882,12,136,23,4,18,2024-06-25,2742,13
1616,81,402,10,10,13,2024-06-18,2395,9
3100,44,147,15,13,48,2024-12-01,2629,13
9485,85,199,23,4,157,2024-06-21,4724,11
4497,81,732,2,12,176,2024-03-16,4241,1
7958,82,338,26,9,123,2024-11-15,2710,9
9029,33,412,28,4,184,2024-06-15,3151,7
4869,83,34,24,3,41,2024-12-01,3752,6
9810,77,261,27,12,101,2024-11-08,1353,6
1224,37,344,29,8,56,2024-11-11,4813,8
3840,17,506,3,5,78,2024-09-10,1765,3
1851,21,564,25,12,148,2024-08-23,4132,12
5228,95,532,3,15,44,2024-11-12,2252,10
6293,67,690,26,14,12,2024-11-23,2724,7
3274,49,871,18,9,126,2024-09-13,3064,5
1829,5,671,20,7,72,2024-06-10,2296,10
2572,77,557,14,10,115,2024-08-29,4326,6
5910,37,761,16,4,185,2024-04-21,1198,14
6062,56,974,9,19,21,2024-06-22,4194,9
8792,75,82,12,4,84,2024-10-20,3953,1
2720,67,377,17,17,56,2024-11-26,1167,9
8826,80,215,27,11,55,2024-11-12,3569,11
6023,11,354,17,19,113,2024-10-04,1776,6
2869,15,673,4,12,113,2024-04-04,1891,7
7974,77,802,9,7,25,2024-05-30,3858,10
8460,96,932,9,14,54,2024-10-26,4912,7
9956,94,829,17,3,100,2024-09-04,2188,6
5372,85,485,13,9,28,2024-05-02,2985,9
8345,11,864,2,16,145,2024-04-19,2988,11
1305,30,588,18,6,130,2024-11-02,1701,9
7778,75,275,15,4,192,2024-07-17,2504,4
2010,58,553,28,13,68,2024-09-01,3969,10
1062,22,678,1,17,105,2024-02-15,1488,10
3392,89,142,14,3,32,2024-01-24,4724,12
2629,49,103,27,13,142,2024-12-10,3137,11
2599,2,841,8,5,157,2024-02-08,2725,2
3118,20,714,29,2,21,2024-09-07,1672,9
8963,95,963,8,4,151,2024-09-28,3150,13
4348,19,85,5,13,96,2024-06-08,2942,10
3173,51,340,13,13,166,2024-01-29,4269,10
4375,98,546,5,18,61,2024-03-21,1435,10
5442,79,683,25,1,156,2024-01-16,1269,12
6112,82,259,16,13,145,2024-06-14,3244,4
6749,48,253,5,0,139,2024-01-29,2374,13
5694,28,384,25,2,94,2024-04-18,1029,6
1851,73,793,23,8,33,2024-04-26,1705,7
6181,96,757,3,2,78,2024-11-23,4062,2
3402,12,267,21,5,99,2024-08-09,1734,7
3695,39,920,21,5,172,2024-08-25,2352,6
6631,19,432,28,19,160,2024-07-29,2649,5
7285,21,762,28,16,153,2024-09-26,3348,14
6332,47,755,14,8,11,2024-01-31,4812,12
7962,8,646,8,4,55,2024-02-12,2993,3
8537,15,101,12,15,95,2024-04-13,3925,5
8574,4,355,21,9,34,2024-07-19,1025,4
2659,27,606,29,15,36,2024-10-20,1470,7
2112,92,713,14,10,61,2024-08-12,3982,5
4211,19,887,22,1,117,2024-06-02,3852,13
4151,4,267,2,8,129,2024-10-13,3272,10
4219,52,84,7,16,16,2024-11-22,3509,11
9855,79,324,29,17,26,2024-08-16,4717,5
8950,87,781,17,2,117,2024-04-19,4459,1
5973,79,687,5,14,26,2024-07-13,4155,6
3355,28,262,27,15,168,2024-07-15,4051,9
6134,50,805,29,3,110,2024-09-17,1849,3
1924,53,381,28,3,56,2024-08-14,2696,1
2244,80,825,12,0,125,2024-05-13,4003,7
5743,62,48,26,6,57,2024-04-28,4467,7
1479,36,77,26,15,90,2024-11-17,3340,1
9900,89,138,12,18,62,2024-02-13,3800,1
5391,14,834,11,8,107,2024-10-30,2490,11
8434,91,376,14,8,146,2024-05-15,4845,12
4191,60,499,21,7,71,2024-01-06,4989,10
9400,12,236,15,15,144,2024-10-14,4889,3
7844,73,981,6,3,103,2024-06-09,1726,9
1540,86,994,29,14,48,2024-01-07,3643,3
4999,8,921,27,17,162,2024-05-17,3059,6
9672,22,857,8,8,177,2024-09-18,4795,9
4211,1,144,25,11,55,2024-08-16,2297,9
1877,90,257,17,8,199,2024-06-10,2719,6
1055,67,470,22,1,69,2024-01-15,2715,2
5007,41,870,28,2,125,2024-02-19,3126,12
2948,14,362,17,10,163,2024-10-11,4975,1
4642,99,790,11,7,79,2024-12-28,2154,7
4645,29,26,3,14,195,2024-04-06,2595,9
7483,74,444,18,2,62,2024-04-15,1383,5
5291,16,940,29,4,188,2024-09-03,4913,10
5181,53,773,19,9,175,2024-01-22,1027,6
5584,47,784,27,10,163,2024-06-21,4922,12
6633,51,466,1,11,82,2024-01-11,1097,2
7845,7,779,23,13,199,2024-08-14,1994,7
6434,51,349,5,17,127,2024-09-15,3343,10
2363,25,635,7,11,95,2024-03-11,3879,3
9812,75,376,6,2,14,2024-10-19,2459,10
1940,91,133,7,18,89,2024-04-20,1394,8
1918,74,387,9,11,127,2024-03-30,1970,7
3622,51,845,12,9,140,2024-08-11,1255,9
7021,74,756,18,10,11,2024-10-07,4126,10
1497,91,770,18,9,117,2024-02-23,2523,10
6524,44,670,24,2,53,2024-11-19,1980,14
4192,66,946,16,8,115,2024-04-16,4085,5
7669,1,897,16,1,69,2024-03-20,4777,14
6459,1,182,12,6,61,2024-04-20,2738,1
8371,10,854,18,3,179,2024-06-15,1855,13
3904,29,723,24,2,113,2024-11-21,1163,12
6299,11,41,2,1,70,2024-01-20,3856,4
3547,30,556,4,8,88,2024-11-09,3255,14
6854,49,768,22,7,29,2024-04-21,1269,13
7372,99,360,23,16,20,2024-12-11,3193,6
5400,90,673,13,12,32,2024-12-27,3343,2
1454,27,456,4,13,166,2024-01-06,4744,2
7840,73,571,28,17,171,2024-05-06,3571,6
7910,66,773,7,6,149,2024-02-20,1007,11
8857,89,620,22,2,65,2024-02-11,1266,2
6779,40,345,24,12,198,2024-11-10,3223,4
2305,78,484,21,2,90,2024-11-07,4413,10
8838,75,326,15,13,131,2024-01-28,4477,2
8241,68,46,6,19,172,2024-09-26,1863,4
2275,30,439,21,5,47,2024-10-13,2491,14
7525,9,842,14,18,45,2024-09-25,3926,3
3017,94,14,28,6,83,2024-05-03,3366,1
1048,8,778,15,6,50,2024-06-30,1299,8
3113,71,492,23,3,84,2024-11-21,4586,4
5112,18,377,11,1,27,2024-09-16,3347,5
6809,67,608,16,11,81,2024-05-21,3676,6
6523,80,473,13,11,159,2024-09-01,4833,2
8946,4,779,29,2,145,2024-04-09,4779,5
9214,88,828,16,1,56,2024-02-25,1497,6
3066,17,778,17,10,110,2024-06-04,1561,1
3991,51,646,17,6,97,2024-02-16,2507,1
9879,12,730,13,6,106,2024-08-01,2706,3
7117,82,99,8,5,27,2024-09-24,4847,1
9788,93,481,14,8,149,2024-03-31,4282,11
1187,16,617,12,0,103,2024-07-30,3117,4
6765,15,214,21,0,88,2024-03-23,4077,3
2827,42,741,2,18,155,2024-05-18,1217,9
1654,62,486,16,7,22,2024-07-13,3234,11
9856,72,491,4,13,48,2024-08-23,1288,1
5343,77,384,1,3,121,2024-03-19,1334,6
3234,53,582,29,11,112,2024-12-03,3951,7
9254,9,627,17,18,166,2024-03-28,3325,7
3289,32,644,26,3,122,2024-12-14,4340,11
5339,96,998,23,2,102,2024-07-18,4371,13
9584,3,199,12,12,11,2024-04-15,2584,14
9777,41,560,28,7,198,2024-10-24,4987,10
9765,74,290,5,9,187,2024-10-25,2551,9
9741,44,427,26,0,197,2024-03-17,3453,4
1316,20,969,4,19,82,2024-01-26,1769,4
1560,1,438,8,15,17,2024-08-10,3497,13
4091,11,848,5,18,116,2024-09-17,1124,3
3455,5,662,15,7,81,2024-04-13,2788,11
1836,38,749,17,1,24,2024-11-08,2641,12
3982,39,923,21,12,175,2024-03-26,3721,1
3014,82,792,17,17,169,2024-03-28,2467,7
7092,15,498,5,11,29,2024-11-20,4122,2
9074,74,320,7,7,177,2024-10-05,1468,14
2000,66,170,16,0,166,2024-05-11,1031,3
6165,30,193,24,16,37,2024-05-05,1663,6
7980,84,652,28,8,143,2024-04-09,1147,6
2570,99,512,13,14,11,2024-11-12,2730,11
5154,7,685,22,2,132,2024-02-02,4815,2
2055,63,962,7,16,138,2024-08-02,3573,6
8499,80,560,6,9,157,2024-08-10,2702,1
9767,57,241,29,18,113,2024-01-31,4650,14
9110,95,712,8,14,192,2024-01-12,4044,11
7836,10,373,3,17,124,2024-07-03,2682,6
9505,36,15,13,14,114,2024-03-24,3713,8
5464,17,729,10,2,187,2024-02-20,2457,3
7131,38,624,28,9,14,2024-02-08,2372,4
9544,63,206,13,8,67,2024-09-22,4461,6
7545,35,56,26,18,120,2024-01-21,2421,8
1703,52,208,18,8,124,2024-08-21,4398,7
5497,76,17,19,12,192,2024-05-19,4211,14
3540,63,570,9,9,127,2024-02-16,3352,12
1348,11,52,21,19,186,2024-03-08,4939,8
9380,87,897,4,13,82,2024-11-01,3670,9
2240,72,71,25,12,92,2024-01-15,1192,11
9832,31,908,29,18,60,2024-01-27,4148,8
