Product ID,Store ID,Price,Competitor Prices,Discounts,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost,Elasticity Index
5486,31,62.1,7.78,22.71,423,2,12.71,9.73,0.9
3731,13,18.34,65.97,37.13,419,2,4.78,3.94,1.71
1698,74,16.35,53.45,25.68,78,1,16.82,8.0,0.68
4854,38,18.26,22.54,32.29,62,3,6.03,1.22,0.79
5113,27,13.34,61.03,33.58,287,2,10.1,7.72,1.91
9948,28,58.34,74.63,22.63,394,2,12.04,3.85,1.66
6073,49,77.3,97.65,34.99,400,2,5.59,8.43,2.28
6185,11,83.35,23.63,8.55,203,1,6.06,5.76,2.02
3066,98,11.49,27.48,28.22,488,4,6.05,9.64,2.48
4952,81,72.29,20.07,18.39,381,2,13.36,7.02,1.09
6678,97,84.74,83.94,47.0,248,2,3.16,1.34,1.38
5697,65,97.69,45.75,44.07,334,4,1.67,9.73,0.69
7037,71,8.25,81.44,4.6,213,4,4.77,4.85,1.82
5207,33,41.69,12.07,4.27,221,1,9.14,1.68,1.45
8754,9,7.4,96.03,28.69,418,3,19.84,3.03,1.68
3531,21,60.27,64.26,6.55,163,3,13.53,7.93,0.9
3351,58,8.94,71.98,42.85,306,4,18.3,1.29,0.83
4814,76,40.78,63.89,43.13,5,4,0.54,8.77,2.48
4044,63,15.56,26.73,17.16,102,1,19.11,3.94,1.55
1984,7,48.6,76.07,23.97,442,1,13.66,8.4,1.75
2585,31,88.87,81.83,14.0,213,4,7.62,4.34,0.98
9443,20,79.11,69.13,45.03,95,3,9.83,6.65,1.63
6000,84,55.19,29.64,17.36,386,4,4.18,6.52,1.04
6870,73,17.88,10.96,35.51,163,3,8.56,7.62,1.56
4551,65,19.06,66.55,44.97,276,3,8.89,8.49,1.75
7272,44,66.74,66.03,39.49,109,2,11.84,1.51,1.41
4238,66,81.54,89.1,9.31,20,1,4.07,4.05,1.88
9720,99,37.44,56.57,39.07,17,2,3.74,4.36,1.99
1929,92,33.69,80.43,39.2,231,1,15.79,7.38,2.21
2747,82,99.04,23.61,45.99,248,3,16.73,3.14,2.16
6191,68,9.66,86.76,48.0,317,4,10.82,9.7,1.44
6256,48,72.91,85.83,1.52,63,4,18.36,9.28,0.71
7377,70,61.97,59.02,17.21,60,2,18.35,6.87,2.19
6132,58,29.19,34.83,6.6,216,3,6.99,5.98,1.66
4496,33,65.94,85.61,4.96,73,3,4.81,7.74,2.4
8474,6,21.63,71.17,40.44,185,3,12.42,4.14,0.55
6316,7,80.68,43.32,12.71,167,3,3.27,6.66,1.06
8566,68,13.74,89.05,45.67,333,2,15.44,4.89,2.21
3113,54,50.34,74.96,46.81,82,1,10.81,8.32,2.46
6848,54,63.91,95.28,19.73,381,2,10.14,1.93,2.42
5691,72,81.42,60.68,37.03,140,1,8.13,5.47,0.7
7705,16,68.16,31.3,11.58,70,4,10.1,4.1,0.65
8420,3,7.2,78.76,28.0,329,4,6.66,1.05,2.0
2625,92,66.96,77.89,34.06,116,1,16.13,2.74,1.87
2585,84,40.75,38.47,35.5,427,4,12.69,3.68,1.31
5820,95,59.9,83.63,18.93,342,1,18.03,3.44,1.54
1593,47,67.25,71.26,21.92,260,4,18.8,3.65,1.75
5291,90,8.22,71.15,0.18,226,2,0.39,7.78,1.18
2102,67,81.09,88.34,17.98,1,3,5.72,4.6,1.16
3666,62,77.14,91.99,21.41,196,4,19.66,7.73,1.54
8049,39,24.04,83.27,38.93,369,2,10.95,5.21,0.95
7461,12,23.81,62.5,6.88,380,2,7.92,1.64,1.74
3029,62,43.02,71.59,39.37,406,4,10.59,8.24,1.73
3944,46,65.38,40.17,6.94,112,2,16.63,3.35,0.91
3880,62,11.72,66.96,15.69,198,4,6.59,8.71,2.06
9006,10,66.82,90.8,43.34,389,1,4.58,9.75,1.4
6288,77,39.81,18.77,11.04,23,3,9.66,9.39,1.54
8362,42,99.26,87.3,4.62,290,4,6.75,8.43,1.2
1386,81,26.52,82.71,6.41,35,2,13.02,2.46,0.8
8740,43,88.66,11.26,10.83,156,4,6.96,9.88,0.7
8201,23,26.38,85.5,17.64,206,3,12.74,4.65,0.89
1366,78,33.04,35.15,42.69,50,2,10.1,7.54,1.75
4290,99,88.59,33.05,33.61,78,2,17.08,2.96,1.23
5148,48,38.21,65.84,10.95,460,4,10.95,5.41,1.56
1823,59,42.45,40.42,46.81,18,4,15.51,9.51,1.14
8707,97,22.27,36.44,4.52,477,3,7.62,7.75,1.17
2930,3,46.1,46.14,25.43,41,2,0.55,3.7,1.09
9266,10,73.41,41.21,15.59,75,4,4.97,9.36,0.92
4867,77,17.33,93.1,15.4,121,2,16.44,6.56,1.13
5704,43,84.03,46.68,39.16,318,4,8.07,9.33,0.52
1589,36,55.26,56.41,16.98,10,3,9.24,6.34,1.47
6978,31,80.87,37.62,8.28,105,1,9.29,1.02,2.12
6832,71,90.29,27.3,9.26,84,3,0.3,8.62,1.52
7179,15,98.55,53.87,7.39,445,2,13.3,8.91,1.04
6644,73,49.94,70.9,25.53,25,1,8.89,8.35,0.78
5146,62,40.95,68.0,21.69,87,3,15.98,5.54,2.03
6811,10,19.68,29.18,42.43,66,3,12.85,5.19,1.75
8284,35,6.8,11.22,0.64,70,1,17.77,1.21,1.38
9715,42,68.52,25.53,23.3,19,4,17.25,5.3,1.92
8820,15,41.03,13.56,22.44,120,1,14.38,5.01,1.47
1256,97,64.2,57.87,44.04,154,1,18.97,7.39,1.44
7159,96,82.56,89.33,21.85,182,1,13.1,5.7,1.8
7858,67,87.39,95.49,22.59,296,3,16.51,7.97,1.27
6350,84,11.49,89.83,14.11,228,1,1.09,3.9,1.04
5323,15,9.93,35.82,26.88,63,3,3.65,7.73,1.46
4993,70,60.39,48.65,20.62,197,2,16.47,2.59,1.53
8532,6,64.33,96.93,38.76,448,4,6.12,3.57,0.99
6114,60,18.76,66.39,37.59,83,3,18.72,2.19,2.02
5086,34,96.14,58.06,2.38,489,4,16.43,2.22,1.09
6060,1,39.23,82.65,27.25,165,1,4.59,4.51,0.99
2915,43,40.38,75.5,4.63,300,4,4.89,9.94,2.2
9262,2,72.33,30.2,13.73,392,2,9.27,2.58,1.36
4605,5,69.67,19.97,49.1,250,2,3.72,5.38,1.87
3293,19,6.08,14.94,43.56,186,2,0.95,1.23,1.91
1456,66,48.65,65.76,9.03,29,1,1.46,1.26,2.44
5438,36,66.54,59.51,14.01,129,3,1.87,5.58,1.55
1007,52,56.5,99.3,11.78,346,3,14.44,6.4,0.7
4876,48,45.36,19.7,20.62,47,1,10.36,7.57,0.75
2108,34,14.35,87.82,12.78,392,4,11.81,1.06,2.26
5487,67,66.82,90.64,28.02,418,1,8.93,7.22,1.26
3932,12,22.58,78.59,3.17,95,3,11.67,5.5,0.56
8131,81,27.03,35.21,44.15,202,3,6.0,2.22,1.48
2389,54,58.51,30.98,6.31,384,2,12.46,4.77,0.63
9840,64,76.48,25.32,39.34,247,3,0.91,1.91,1.78
9290,91,26.62,59.56,30.52,443,4,6.69,1.68,2.17
3197,73,60.65,84.93,36.99,399,4,3.03,5.42,2.31
1016,16,10.01,17.02,8.54,384,4,14.09,1.82,1.83
4951,19,80.51,35.58,7.6,462,2,9.31,3.03,0.64
7057,23,76.13,42.06,23.33,4,1,14.3,8.27,1.07
4140,5,79.12,44.16,23.98,312,3,7.72,1.77,1.7
7427,13,80.67,34.47,0.14,473,4,13.61,9.94,2.45
6007,7,56.28,40.65,38.72,377,2,16.67,3.33,1.01
1037,10,21.19,76.51,22.77,440,3,1.1,7.49,2.19
3896,34,68.61,87.75,17.93,223,2,2.03,2.54,2.0
4115,7,34.17,43.57,46.33,124,3,18.03,3.09,1.65
6790,80,11.88,99.64,32.64,351,1,7.66,2.97,0.7
8300,67,48.36,68.34,8.58,146,1,17.03,6.54,1.56
5003,85,92.14,48.86,17.3,372,3,16.28,5.33,0.72
8067,48,59.27,45.18,4.68,179,4,5.89,7.87,1.31
3386,47,20.76,21.15,5.37,399,1,6.33,2.18,2.31
6912,70,70.16,57.51,34.77,407,3,10.71,7.76,1.44
4479,51,93.0,83.51,10.22,22,2,2.79,8.67,0.53
5771,22,52.4,7.69,26.72,123,4,9.41,2.36,0.9
5973,55,72.02,95.89,19.78,303,1,15.23,1.58,1.34
5618,46,91.56,85.87,46.43,304,2,1.32,1.97,0.59
7217,89,98.55,45.13,25.41,35,3,13.53,8.03,1.14
9939,61,62.25,25.18,20.93,82,2,9.47,6.42,0.92
6550,45,91.52,29.6,28.94,145,1,4.63,1.73,1.87
2580,7,49.51,62.63,0.68,79,3,9.88,9.06,1.38
6244,31,22.61,47.49,41.71,75,2,9.62,3.2,0.71
6771,70,36.97,93.83,48.38,176,1,10.24,2.59,1.83
3314,47,74.85,39.48,26.03,75,1,15.8,7.49,1.69
1912,68,54.36,5.89,6.56,23,1,17.7,1.52,1.45
9392,90,23.99,89.5,8.69,470,2,14.15,1.6,0.97
7054,99,13.73,31.66,7.69,44,4,4.14,4.88,0.56
8110,58,60.96,92.41,21.5,493,2,1.19,4.47,1.14
4840,64,24.16,80.55,33.02,284,1,0.15,3.59,1.99
5352,36,56.03,6.52,15.67,60,2,2.35,6.46,0.69
6584,21,15.38,76.53,20.07,45,1,4.43,4.24,2.27
4855,95,64.78,92.55,25.75,250,3,8.94,5.39,1.73
4475,17,87.27,50.56,5.67,296,4,11.94,4.37,0.74
2919,86,62.36,10.94,41.08,288,3,7.78,3.24,2.18
3195,90,17.89,63.27,42.35,202,2,2.26,2.86,2.37
3660,46,15.48,70.43,47.12,65,4,10.62,8.47,1.93
1130,71,76.97,43.95,8.33,384,1,3.19,9.98,2.1
9175,99,19.06,86.68,46.67,280,3,1.35,7.08,0.69
7892,92,58.01,99.09,2.0,285,4,1.7,5.6,1.99
3898,25,86.41,73.8,34.91,328,3,1.14,5.33,1.19
3117,75,92.07,11.01,23.19,133,3,17.58,9.45,2.29
3311,69,88.78,42.81,23.17,304,1,15.98,9.48,1.05
5754,28,15.4,86.59,36.81,492,4,1.04,8.3,0.99
5053,62,43.83,36.29,7.59,146,4,14.27,7.32,0.51
3855,19,79.11,52.22,20.96,229,2,10.61,9.1,2.08
9535,33,19.13,15.86,20.37,348,1,17.47,1.3,1.41
4027,12,16.08,14.68,24.17,475,4,2.59,2.87,1.49
9846,74,45.58,98.39,44.23,453,2,1.97,8.37,2.32
6655,3,45.43,58.14,3.62,43,2,10.99,1.88,0.77
6765,35,25.67,89.83,36.4,275,3,14.33,8.23,2.03
3715,72,59.39,84.48,41.04,147,3,4.13,8.2,2.44
2698,17,41.93,75.26,45.48,368,1,7.1,3.42,0.54
4970,58,63.96,87.01,9.07,163,2,14.94,7.68,1.1
7030,23,91.46,8.17,6.27,162,4,15.05,1.31,1.66
7268,75,79.44,92.68,1.84,200,1,14.81,8.14,0.82
4084,91,36.89,30.35,34.91,383,4,4.58,8.39,0.93
7545,39,26.93,33.83,37.47,217,3,3.95,4.6,2.19
4510,62,57.11,88.25,49.52,85,4,10.06,9.9,2.06
1530,80,17.15,74.15,15.75,347,2,2.4,5.82,0.76
7804,47,17.21,79.39,4.32,135,4,3.5,2.27,1.3
9996,17,71.14,6.27,49.53,215,2,5.24,8.79,1.24
5411,26,57.36,15.71,30.02,379,3,12.51,8.54,0.53
1250,52,31.29,74.89,29.88,479,1,17.07,3.54,1.03
8806,57,66.6,66.27,4.3,67,2,11.59,9.96,1.05
3222,36,92.02,49.21,18.82,256,2,1.78,3.41,1.04
2338,44,39.7,64.96,10.32,346,1,12.99,5.12,1.32
7919,10,94.47,64.4,48.18,364,1,3.98,2.06,1.22
7077,16,66.75,59.49,12.52,321,4,15.74,7.48,2.23
6270,37,53.67,65.5,16.51,22,4,16.56,7.3,1.58
4004,74,66.18,44.45,43.62,252,2,0.05,1.87,2.42
8885,70,6.23,59.3,6.99,140,1,18.53,4.43,1.03
8991,93,66.13,83.95,22.09,39,2,15.51,2.68,1.15
1192,44,81.93,18.46,33.38,421,1,5.26,5.06,0.92
8089,89,81.38,55.76,12.74,479,1,5.0,1.75,2.12
4077,86,85.51,60.89,44.21,207,1,4.5,1.73,1.75
8827,58,92.57,54.25,24.72,45,4,10.6,7.03,1.85
2333,12,50.35,39.88,49.08,146,4,4.98,4.81,1.34
8818,82,19.17,70.65,16.32,107,1,14.82,5.48,1.25
7051,72,57.56,46.37,32.14,268,4,10.74,7.57,1.2
3278,75,64.1,87.61,47.22,308,4,6.0,1.73,1.29
8339,2,43.5,42.65,22.52,459,1,13.86,5.89,0.59
2012,19,53.32,23.93,9.13,248,4,10.22,7.97,2.26
2975,87,35.59,79.58,0.29,363,3,19.6,5.52,1.82
2549,45,25.63,37.38,43.97,305,4,10.81,3.28,1.47
4847,7,30.43,93.02,34.04,113,4,8.75,7.7,1.79
7530,82,39.31,15.72,49.13,399,1,8.95,4.78,2.0
3285,72,95.38,74.93,49.82,289,1,13.04,5.64,1.37
8191,81,97.81,26.08,37.81,309,3,9.38,6.16,0.83
8858,60,46.21,18.92,22.53,346,2,19.28,5.59,1.55
1783,11,47.95,25.77,44.04,400,1,8.89,8.92,1.99
3743,20,82.12,97.25,24.99,80,2,1.03,9.26,1.62
6633,98,10.66,7.6,49.69,324,4,15.26,5.41,1.24
6804,25,81.54,49.02,37.57,206,4,12.38,2.3,2.49
5021,52,47.4,63.18,14.32,136,3,2.17,2.2,0.75
1948,73,65.73,79.48,23.71,30,4,2.71,7.12,1.94
4451,69,21.3,22.42,6.53,359,1,18.89,1.36,1.47
3000,54,65.48,80.75,21.57,303,1,5.71,8.33,0.96
5181,2,57.57,6.58,23.74,166,3,13.35,4.71,1.54
7939,59,75.21,31.32,9.12,497,2,8.58,3.17,1.21
2609,83,15.13,25.83,44.83,270,4,19.07,5.46,1.61
3852,8,87.31,85.88,38.89,155,3,9.1,9.25,0.93
7406,79,63.22,92.11,32.12,57,4,3.92,4.55,2.48
9919,48,14.17,65.51,25.89,440,4,0.64,2.42,1.77
6006,76,8.5,11.22,28.73,170,2,12.22,3.8,1.07
2067,36,48.96,52.41,9.96,227,3,12.92,7.67,0.82
4716,73,73.79,26.76,9.48,416,2,2.21,4.4,1.45
1847,57,81.69,18.84,31.22,286,2,11.05,1.38,1.78
4333,97,62.32,14.21,30.49,23,3,12.03,7.03,1.37
4107,36,31.24,55.36,7.0,440,3,8.87,8.92,1.78
3082,63,99.71,74.95,21.59,269,1,16.31,3.79,1.56
5497,43,64.03,91.34,17.49,461,2,2.09,7.86,1.82
7033,90,53.53,33.41,18.44,417,1,3.03,1.53,1.08
5637,92,64.59,95.05,24.78,35,1,16.47,2.99,1.43
7019,74,32.09,95.99,25.01,388,1,4.48,3.4,0.92
2316,55,56.56,6.27,9.35,33,1,12.22,5.52,2.1
2135,91,93.43,46.68,18.27,154,2,3.94,9.34,0.6
2839,74,72.84,82.8,45.7,5,2,15.93,6.28,2.46
5815,26,85.72,79.87,16.36,78,1,18.06,8.03,1.33
4961,12,16.36,60.72,28.48,136,1,1.96,7.0,1.87
5785,14,58.45,30.32,48.59,394,1,11.71,6.9,2.4
9248,51,94.72,35.5,27.86,82,1,0.44,1.46,2.46
2337,65,79.94,7.94,32.0,472,3,4.17,7.26,1.63
6207,42,48.66,23.42,29.21,358,2,14.13,5.55,0.74
1448,30,47.92,69.8,18.33,116,1,1.82,3.72,2.07
2763,32,64.94,60.84,28.35,441,1,19.63,9.5,1.21
9253,4,23.94,26.03,45.84,408,4,14.75,5.96,1.86
1510,3,22.62,31.8,35.05,167,3,8.95,6.04,1.76
8262,77,19.44,81.27,15.86,449,3,19.35,6.59,1.61
8268,80,80.1,29.43,25.44,50,2,18.84,1.55,1.5
8452,88,32.73,86.97,9.29,478,4,4.03,6.67,0.84
5230,20,54.22,26.16,47.62,380,3,15.18,3.32,1.17
2638,81,95.81,57.09,2.87,212,4,4.28,1.29,1.72
6594,16,57.32,22.75,35.19,67,4,15.72,6.77,1.1
2265,98,25.97,16.31,36.89,86,2,19.4,8.74,0.9
7021,29,46.99,14.4,32.63,202,4,10.79,6.43,2.08
7050,99,7.8,39.74,40.94,376,3,1.43,5.84,0.56
2505,83,37.45,70.81,7.1,233,4,9.72,2.78,1.19
1402,45,62.87,45.81,16.84,427,3,7.82,5.44,0.9
2692,96,60.45,12.58,43.18,345,4,16.68,5.45,2.09
8647,31,78.08,91.89,10.99,210,2,15.26,5.13,1.86
6839,33,99.49,71.41,46.89,328,3,18.21,7.18,1.4
3540,67,19.39,39.07,16.99,442,4,15.73,3.64,2.37
8986,98,55.25,80.18,24.97,411,2,16.48,8.28,0.99
4742,5,46.28,40.69,40.48,497,3,9.49,5.74,1.81
6363,25,73.62,73.39,25.59,283,3,1.5,6.71,1.85
5186,72,76.35,71.38,48.91,452,4,15.74,2.18,1.3
9887,47,61.73,24.5,0.23,107,1,8.5,4.94,1.5
2063,24,17.26,64.89,1.0,256,2,2.78,5.76,1.69
1854,89,14.21,56.4,4.5,292,2,1.64,5.28,1.07
8125,3,39.48,82.93,16.92,39,1,7.35,5.16,1.8
9902,60,11.49,61.26,23.01,185,2,19.71,5.88,2.5
5037,54,78.09,41.27,15.16,111,3,1.32,6.14,1.7
9602,83,45.82,69.17,10.24,84,1,8.59,6.65,1.38
6956,13,89.15,92.85,0.6,46,4,9.51,9.92,1.82
4948,48,55.28,7.37,5.15,131,4,10.21,1.17,1.7
9456,7,62.79,59.17,29.52,262,1,11.99,3.49,2.42
5226,97,10.58,63.21,13.85,182,3,18.24,7.26,1.95
1226,53,90.22,73.52,31.4,84,3,13.82,4.8,2.31
7030,16,44.24,99.66,14.5,132,1,14.94,1.96,2.42
2220,52,15.65,17.95,34.12,257,2,5.9,3.27,2.21
7593,49,12.73,78.23,9.92,32,2,12.06,9.56,2.39
3682,95,44.39,76.37,1.56,497,4,14.56,2.64,2.09
6449,61,27.68,11.24,0.92,370,4,16.91,1.3,2.39
7888,63,31.28,89.5,45.7,376,3,19.35,7.1,1.83
9357,47,29.46,72.58,10.75,198,4,11.35,8.04,1.71
1714,28,44.07,38.37,23.68,232,2,17.16,5.89,1.57
4186,66,75.2,13.48,28.9,304,3,6.47,6.65,2.18
8048,45,83.0,21.41,7.03,57,3,8.78,7.85,1.39
4129,71,24.97,17.39,41.49,155,1,6.03,9.27,1.67
8173,49,74.62,21.05,43.59,274,4,10.12,4.58,1.95
5329,20,68.92,9.52,13.72,103,2,14.98,9.95,2.46
8617,33,29.39,98.54,18.34,431,4,17.72,4.8,1.76
8510,35,32.62,57.62,15.4,48,1,0.33,1.79,1.07
5315,14,46.72,6.53,49.64,21,2,5.86,6.54,0.94
5492,56,54.33,43.47,23.57,446,1,19.11,2.95,1.26
1139,10,13.79,83.65,2.06,300,1,12.24,7.37,1.54
5760,87,94.59,20.64,20.65,286,2,5.03,2.01,1.05
1658,39,97.49,53.11,4.75,373,3,6.25,8.92,1.34
6344,55,35.49,28.9,18.88,410,1,12.92,7.03,2.15
5424,58,83.67,92.36,8.69,313,1,17.89,6.04,2.45
5927,2,83.04,27.63,41.69,25,4,0.51,4.24,0.63
1582,84,27.71,70.22,18.74,224,1,18.28,5.42,1.88
1633,39,92.92,11.34,20.2,282,4,8.38,6.56,1.15
9494,31,74.49,10.62,0.4,467,1,5.42,3.68,1.81
9503,44,76.17,72.45,30.69,390,4,17.72,1.08,1.86
4906,74,63.47,95.95,37.53,467,4,8.07,1.68,0.87
2046,77,93.54,27.11,27.59,257,1,7.38,3.05,1.87
7251,44,94.66,80.12,23.67,466,1,11.24,1.62,1.9
8270,81,61.96,14.93,43.24,137,1,19.43,1.0,1.03
8958,84,51.24,71.05,15.11,498,3,0.4,8.99,2.37
8266,94,36.77,31.82,9.93,222,2,11.21,7.78,2.25
7550,68,38.56,29.86,21.66,104,1,11.03,2.5,1.97
9844,34,59.08,96.62,42.55,308,4,15.04,5.38,2.01
9968,27,87.53,97.76,6.74,22,1,10.16,7.11,2.12
8876,18,60.17,14.11,16.49,238,3,12.95,7.05,2.45
6035,77,45.64,14.97,8.82,271,3,16.69,4.98,0.58
9323,40,62.29,72.03,22.78,177,1,15.1,4.16,0.94
7044,2,97.65,37.04,22.58,496,3,0.55,6.08,0.94
1194,18,98.6,36.15,26.85,198,3,11.03,2.17,0.67
6820,85,45.48,62.95,31.58,23,1,5.63,5.06,1.3
9769,4,66.39,85.54,49.45,58,1,10.61,5.11,1.34
1811,75,59.63,68.35,17.79,336,2,4.53,8.77,1.62
9201,28,80.24,98.65,23.4,269,4,4.44,4.55,0.75
2913,7,96.62,32.19,26.08,279,3,2.33,3.6,1.32
7889,50,94.38,92.69,1.41,102,2,7.1,4.74,2.23
3157,77,67.67,87.99,45.97,409,3,10.93,8.01,1.91
3122,61,6.99,88.15,30.0,254,2,11.39,6.4,0.74
9168,6,38.39,67.3,29.79,19,2,7.12,3.18,2.4
5739,33,6.36,87.9,38.37,465,2,19.05,4.29,1.72
8971,87,76.15,62.37,41.08,77,2,3.48,7.84,0.81
5123,68,16.84,55.19,7.3,61,1,15.2,5.71,1.89
2610,93,83.52,61.74,2.65,163,4,14.75,9.68,2.2
1035,36,25.59,52.34,26.83,60,1,14.34,3.18,2.25
3637,86,10.13,52.53,29.73,210,1,19.64,7.91,0.91
6279,18,47.75,46.59,41.32,450,1,15.92,5.35,1.61
6814,33,42.74,48.83,18.24,258,1,3.49,9.74,2.31
9620,13,81.88,54.24,2.14,434,2,5.33,3.96,1.73
9024,83,49.07,44.25,28.87,496,2,7.4,6.12,1.4
9260,4,81.38,72.63,19.41,423,2,17.11,6.31,0.91
9118,69,86.84,53.78,8.12,35,1,14.43,7.39,0.92
1458,72,89.1,93.16,13.5,297,2,18.91,7.58,1.06
8685,22,13.93,82.53,13.29,326,4,10.36,1.54,1.55
8303,20,31.18,70.93,15.16,457,3,7.52,9.15,1.83
8402,37,23.41,83.91,14.92,50,1,19.43,3.54,2.06
6403,22,22.84,45.78,35.05,74,4,1.5,5.65,1.72
4802,73,27.31,34.68,17.24,224,1,18.62,6.54,1.93
2876,81,22.5,91.22,6.45,91,4,9.0,8.69,2.23
5052,97,79.72,76.97,4.03,153,1,7.69,2.56,1.01
2609,38,17.75,63.45,22.87,397,2,11.62,2.42,1.13
6827,11,36.92,37.77,14.07,2,3,18.02,3.26,1.17
4764,33,59.16,20.07,18.88,236,4,17.06,8.49,0.57
7939,10,92.9,11.3,30.16,103,4,18.41,5.59,1.17
6944,84,88.77,15.86,11.08,453,2,15.48,1.3,1.12
8453,45,64.1,97.24,39.82,182,1,0.41,2.66,1.61
8516,38,77.88,7.26,36.51,211,1,18.42,9.97,1.49
4533,59,55.5,7.71,17.83,79,2,0.39,5.08,1.8
4050,15,37.86,44.94,46.6,371,2,14.95,8.1,0.72
7143,13,31.73,57.06,19.91,199,4,16.19,1.06,0.74
5500,59,98.66,65.58,5.03,441,2,3.77,6.35,0.52
4048,49,50.82,28.34,48.94,214,1,7.85,9.61,1.91
5865,52,55.2,22.3,6.55,295,2,12.53,1.45,0.77
1903,35,19.47,54.24,44.21,337,2,1.13,3.43,1.8
8854,20,63.95,43.65,46.03,488,2,9.67,7.18,1.78
5545,25,57.84,64.92,17.01,463,4,13.23,5.25,1.28
6969,32,15.62,63.94,24.09,375,4,18.51,8.5,1.18
9384,68,19.03,41.71,31.31,345,1,13.12,4.36,0.55
5839,87,18.04,41.99,36.04,218,3,4.75,4.69,0.75
8243,11,10.64,56.05,24.9,479,3,12.97,1.12,2.37
6833,63,85.87,15.26,17.15,195,3,11.55,4.59,1.73
8032,96,64.97,86.85,38.93,165,1,7.1,1.52,0.98
1985,92,8.46,63.28,21.28,185,2,11.31,8.45,0.9
2109,61,41.41,59.89,21.1,434,3,13.66,1.75,1.28
1450,22,61.15,87.97,47.7,69,1,17.17,6.31,0.58
6562,27,43.27,25.0,27.64,44,3,18.45,3.76,0.79
7731,84,24.96,64.57,49.95,179,4,10.11,1.17,2.49
9599,6,23.13,7.62,35.62,191,2,7.76,4.7,1.47
8358,2,9.81,14.07,21.92,141,1,7.07,2.52,2.27
9366,69,45.15,99.67,27.6,166,2,19.03,7.24,1.06
1019,29,53.33,99.84,1.76,210,4,11.4,8.88,0.65
2649,66,32.36,12.55,4.16,134,1,19.89,6.24,1.38
9430,59,34.69,97.87,43.14,144,3,20.0,7.46,1.27
5796,68,9.87,16.03,17.35,354,1,9.83,4.86,0.83
4087,38,41.07,65.63,5.54,477,4,15.61,6.08,1.44
4998,69,45.05,90.25,15.86,452,2,3.63,9.0,1.87
4174,29,80.72,12.81,23.9,384,2,17.39,5.66,0.81
9799,17,37.68,39.19,44.38,286,3,17.2,1.31,1.23
4184,16,37.0,99.8,23.76,419,3,3.16,1.51,1.53
3653,57,86.07,33.04,18.26,329,2,19.77,8.45,1.35
6310,83,37.17,23.48,6.01,315,3,17.39,5.32,0.8
9649,52,70.54,63.38,35.54,169,2,10.92,5.21,1.04
3350,17,50.42,46.82,39.35,360,1,7.3,1.39,2.17
9133,35,5.41,19.01,5.34,52,2,12.83,1.52,1.43
2248,71,5.27,56.24,38.67,360,4,13.7,5.01,0.85
5419,6,97.49,28.74,13.72,40,3,4.85,1.35,2.17
1946,65,93.33,54.19,34.61,450,2,3.78,8.58,2.45
4047,77,28.35,49.4,13.01,438,3,5.48,5.34,1.26
8693,33,69.68,41.26,27.2,371,3,8.97,2.75,2.22
7473,78,84.18,67.38,43.9,231,2,7.54,7.55,2.29
7530,74,36.56,46.71,4.8,99,4,10.04,9.83,2.17
3447,35,35.16,45.42,10.23,148,1,13.75,4.82,1.73
4178,51,82.61,58.57,26.53,299,2,11.41,5.88,0.72
3197,78,10.59,74.12,22.9,438,2,13.75,2.29,2.36
2957,50,48.48,42.39,39.45,62,1,16.17,1.7,0.59
6947,72,11.0,80.52,45.68,61,3,16.17,4.49,1.79
8481,51,31.49,86.1,19.61,14,4,15.97,6.89,1.08
7267,84,26.94,5.81,6.55,304,3,4.41,5.0,2.14
8648,61,42.85,30.15,12.29,286,1,3.77,6.01,0.5
6528,51,75.0,29.92,18.61,438,3,11.86,9.73,0.88
3108,41,16.6,5.72,30.29,35,4,4.46,3.35,1.43
8420,18,32.74,38.17,15.72,274,2,3.82,7.97,0.83
3760,54,80.2,81.69,5.72,114,1,3.05,2.27,1.82
1545,25,62.67,52.01,31.35,204,2,0.96,3.09,0.74
3652,95,36.3,93.94,16.11,435,3,0.46,1.66,1.15
2545,25,62.53,71.67,14.84,184,1,19.99,9.92,2.18
5649,19,21.11,23.71,31.85,165,2,5.17,5.38,2.25
7863,2,6.67,27.81,42.14,435,3,16.72,6.18,0.99
5823,2,16.27,62.74,41.94,350,2,15.74,5.02,1.85
2431,92,36.32,62.31,29.71,471,3,5.32,7.84,2.29
2988,15,11.93,84.92,15.39,94,3,10.2,8.68,1.0
3130,71,45.59,15.36,23.29,472,1,1.86,6.72,2.05
5723,41,37.59,27.65,34.01,173,2,14.04,5.76,1.42
4761,51,77.03,33.24,47.27,122,2,17.79,7.67,0.72
8399,74,90.17,12.6,39.01,62,3,3.51,2.16,1.8
9106,92,98.35,13.58,45.48,343,2,0.34,3.29,0.5
5007,91,51.07,59.26,1.94,158,3,1.35,9.14,1.18
8033,70,97.24,9.46,10.57,142,3,6.16,9.78,1.04
7491,72,73.81,21.31,49.39,368,4,19.13,9.02,1.48
6884,6,48.58,39.99,0.88,56,1,10.92,9.57,2.4
2067,59,16.75,87.43,33.35,191,4,10.77,9.44,1.09
9490,67,25.16,61.76,16.29,439,3,3.98,1.98,2.48
4605,53,15.31,70.45,21.58,367,3,8.73,2.42,1.03
7920,58,50.02,39.52,14.88,44,2,7.6,2.03,0.92
4185,15,76.29,5.82,15.18,309,4,13.86,2.45,1.63
3318,77,18.04,45.1,3.89,488,2,12.46,1.78,0.73
