Product ID,Date,Store ID,Sales Quantity,Price,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments
5423,2024-12-22,70,66,13.53,No,Holiday,Economic Indicator,Stable,Regular
5879,2024-10-02,9,410,78.4,Yes,None,None,Decreasing,Budget
7115,2024-02-02,66,291,69.57,No,None,Economic Indicator,Decreasing,Budget
4669,2024-11-20,95,219,29.49,Yes,Festival,Economic Indicator,Increasing,Regular
4145,2024-09-21,6,479,39.79,No,None,None,Decreasing,Regular
3809,2024-06-24,83,150,7.53,No,None,Economic Indicator,Stable,Budget
6707,2024-11-11,85,50,48.53,Yes,Holiday,Economic Indicator,Increasing,Regular
3305,2024-05-09,3,451,90.53,No,Holiday,None,Increasing,Regular
1013,2024-02-15,86,210,13.95,No,Festival,Competitor Pricing,Decreasing,Premium
3222,2024-07-26,48,436,69.19,No,Holiday,Economic Indicator,Stable,Budget
9359,2024-09-24,3,19,95.01,Yes,None,None,Stable,Premium
1927,2024-05-12,5,138,23.34,No,Festival,None,Stable,Regular
7069,2024-06-01,77,455,11.32,Yes,Holiday,None,Increasing,Budget
6186,2024-04-08,95,276,23.17,Yes,Holiday,Economic Indicator,Stable,Budget
2744,2024-11-25,9,263,23.75,No,Festival,Economic Indicator,Increasing,Premium
2720,2024-10-11,19,14,32.97,No,None,None,Decreasing,Regular
1182,2024-06-27,46,68,75.29,Yes,Festival,Economic Indicator,Decreasing,Budget
5891,2024-05-12,91,29,97.64,Yes,None,Economic Indicator,Increasing,Premium
1138,2024-10-16,59,153,17.16,Yes,Holiday,Weather,Increasing,Budget
5887,2024-06-28,14,166,45.18,Yes,Holiday,Economic Indicator,Increasing,Regular
3547,2024-10-03,99,343,85.62,No,None,Economic Indicator,Increasing,Premium
3368,2024-04-11,52,144,55.82,No,Festival,Economic Indicator,Stable,Budget
5851,2024-11-11,38,330,44.57,No,Holiday,None,Increasing,Budget
4080,2024-10-19,75,483,35.12,No,Holiday,Competitor Pricing,Increasing,Premium
8937,2024-02-27,34,147,14.35,Yes,Festival,Competitor Pricing,Stable,Premium
1527,2024-10-03,62,4,13.47,Yes,Festival,Weather,Decreasing,Budget
7979,2024-06-17,24,490,74.7,Yes,None,Competitor Pricing,Increasing,Budget
3606,2024-04-05,9,49,45.58,No,None,None,Decreasing,Budget
2691,2024-04-10,35,453,58.89,No,Festival,Competitor Pricing,Stable,Premium
7791,2024-03-28,45,11,94.3,No,Holiday,None,Decreasing,Premium
5198,2024-05-03,82,78,10.6,No,Holiday,Economic Indicator,Decreasing,Budget
7053,2024-01-24,82,337,30.75,No,Festival,None,Decreasing,Budget
1621,2024-12-10,6,412,77.62,Yes,None,Weather,Increasing,Premium
2260,2024-04-05,62,75,85.11,Yes,None,Competitor Pricing,Decreasing,Regular
7174,2024-09-07,63,312,79.79,Yes,Festival,Economic Indicator,Decreasing,Regular
2795,2024-06-18,90,4,13.95,Yes,Holiday,Competitor Pricing,Decreasing,Premium
9855,2024-12-10,61,54,9.3,Yes,None,None,Stable,Regular
3939,2024-09-23,3,193,49.92,Yes,Festival,Competitor Pricing,Decreasing,Regular
1978,2024-03-16,9,6,34.37,Yes,None,Competitor Pricing,Decreasing,Budget
6217,2024-03-22,85,194,92.59,No,None,None,Stable,Premium
9587,2024-06-14,24,331,51.45,Yes,Festival,Weather,Stable,Regular
3875,2024-06-19,67,373,36.49,Yes,Festival,Economic Indicator,Increasing,Premium
9796,2024-04-02,42,118,72.17,Yes,Holiday,Weather,Increasing,Regular
9877,2024-02-29,45,440,8.15,No,Festival,Weather,Decreasing,Budget
3448,2024-09-26,18,277,41.29,Yes,Holiday,Weather,Stable,Regular
2574,2024-02-27,28,343,35.46,Yes,Festival,Weather,Stable,Regular
8410,2024-09-02,86,496,50.71,Yes,Holiday,Competitor Pricing,Decreasing,Regular
1474,2024-04-23,40,152,48.5,Yes,Holiday,Competitor Pricing,Decreasing,Premium
1020,2024-02-21,23,195,55.18,No,None,Competitor Pricing,Stable,Premium
3768,2024-03-31,18,358,6.26,No,Holiday,Weather,Decreasing,Regular
6621,2024-03-30,34,323,81.65,Yes,None,Weather,Stable,Budget
9862,2024-06-24,24,28,71.66,Yes,None,Competitor Pricing,Increasing,Budget
7880,2024-03-26,71,110,92.79,No,Holiday,Competitor Pricing,Decreasing,Premium
7752,2024-09-22,6,185,38.13,No,Festival,None,Stable,Premium
8460,2024-10-17,94,369,77.82,No,None,Weather,Decreasing,Premium
1819,2024-11-25,99,89,15.28,Yes,Holiday,Economic Indicator,Increasing,Premium
6222,2024-12-05,67,85,20.72,No,Holiday,Competitor Pricing,Stable,Budget
1806,2024-07-22,99,367,56.81,Yes,None,Economic Indicator,Increasing,Regular
1233,2024-02-28,11,271,81.35,No,None,None,Decreasing,Budget
5097,2024-06-05,64,81,73.39,Yes,Holiday,Weather,Increasing,Regular
7363,2024-01-23,35,150,58.2,Yes,Holiday,Economic Indicator,Increasing,Budget
4889,2024-08-29,32,265,91.94,No,Festival,Economic Indicator,Increasing,Budget
4789,2024-10-04,94,191,95.74,No,None,Competitor Pricing,Increasing,Regular
8175,2024-05-13,48,273,40.32,No,Holiday,Economic Indicator,Decreasing,Budget
6593,2024-09-08,30,328,46.37,Yes,Festival,Economic Indicator,Increasing,Regular
2616,2024-01-23,70,36,50.04,No,Festival,Weather,Stable,Budget
4951,2024-01-09,51,410,40.86,No,None,None,Stable,Regular
3529,2024-06-12,82,438,26.58,No,Festival,None,Decreasing,Premium
2755,2024-04-29,29,2,68.92,No,Festival,Competitor Pricing,Increasing,Premium
2283,2024-11-15,68,283,49.11,No,None,Weather,Decreasing,Budget
1604,2024-06-09,97,151,14.32,Yes,None,Weather,Increasing,Regular
2655,2024-10-01,57,4,21.8,Yes,Festival,Economic Indicator,Decreasing,Premium
4527,2024-11-02,52,16,92.32,No,Festival,Weather,Stable,Budget
6132,2024-12-05,68,408,29.5,No,Festival,None,Decreasing,Budget
5592,2024-08-28,49,193,52.06,No,Holiday,Competitor Pricing,Stable,Regular
7604,2024-01-23,99,484,53.0,No,Holiday,Weather,Decreasing,Premium
4412,2024-05-02,37,76,23.56,No,Holiday,Economic Indicator,Decreasing,Premium
3622,2024-10-22,76,217,93.12,Yes,None,Competitor Pricing,Stable,Regular
2153,2024-02-06,32,333,25.83,Yes,Festival,Competitor Pricing,Decreasing,Premium
8187,2024-08-17,93,377,59.67,Yes,Holiday,None,Stable,Regular
8507,2024-10-08,37,168,24.25,No,Festival,None,Decreasing,Premium
1230,2024-09-12,54,298,38.36,No,Holiday,Competitor Pricing,Increasing,Premium
6554,2024-07-17,2,345,50.47,Yes,None,Economic Indicator,Stable,Budget
7810,2024-08-10,94,374,69.03,No,None,None,Increasing,Budget
4203,2024-01-19,45,455,57.95,No,Holiday,None,Decreasing,Budget
1418,2024-12-18,4,272,90.24,No,None,Weather,Increasing,Budget
3203,2024-04-29,29,230,29.7,No,Holiday,Competitor Pricing,Stable,Budget
2660,2024-08-27,59,483,59.1,Yes,Festival,Economic Indicator,Increasing,Regular
2797,2024-04-06,76,264,91.37,Yes,None,Weather,Increasing,Premium
4295,2024-06-18,8,189,9.28,No,None,None,Stable,Budget
1129,2024-05-21,8,484,97.59,Yes,None,Competitor Pricing,Stable,Budget
2288,2024-03-21,36,443,46.6,Yes,Festival,None,Decreasing,Budget
5242,2024-07-07,28,416,51.75,No,Holiday,Weather,Stable,Premium
6712,2024-12-24,65,254,35.94,No,Festival,Economic Indicator,Increasing,Premium
5695,2024-11-13,42,135,97.88,No,Festival,Competitor Pricing,Stable,Budget
7139,2024-10-18,51,155,54.0,Yes,None,Weather,Stable,Premium
4756,2024-07-11,43,257,18.68,No,None,Economic Indicator,Increasing,Regular
1845,2024-04-01,84,309,92.95,Yes,Festival,Competitor Pricing,Decreasing,Budget
9016,2024-02-21,27,295,45.47,Yes,Festival,Competitor Pricing,Increasing,Premium
6499,2024-06-11,3,454,73.23,No,Holiday,Weather,Increasing,Premium
5848,2024-09-22,87,285,97.31,Yes,None,None,Decreasing,Regular
7709,2024-11-05,87,294,36.74,No,Holiday,Weather,Stable,Regular
4253,2024-02-05,58,119,86.19,No,Holiday,None,Increasing,Regular
8239,2024-10-01,85,291,40.9,No,Holiday,None,Increasing,Regular
1558,2024-08-12,76,178,72.06,Yes,Holiday,Weather,Decreasing,Regular
6912,2024-07-10,43,10,65.55,Yes,None,None,Increasing,Regular
8784,2024-05-02,47,223,42.95,Yes,Festival,Economic Indicator,Stable,Regular
3415,2024-12-06,71,499,33.53,No,Holiday,None,Stable,Regular
8913,2024-12-14,56,193,10.62,Yes,Holiday,Economic Indicator,Decreasing,Budget
3255,2024-06-26,61,54,79.43,Yes,Holiday,Competitor Pricing,Stable,Budget
4234,2024-09-15,57,423,52.17,Yes,None,Competitor Pricing,Decreasing,Premium
4316,2024-05-04,44,328,77.51,Yes,Festival,Competitor Pricing,Decreasing,Regular
2013,2024-06-10,85,441,91.73,No,Festival,Weather,Increasing,Premium
9573,2024-10-26,26,152,71.82,Yes,Festival,Economic Indicator,Stable,Regular
7299,2024-08-14,59,372,43.88,No,None,None,Decreasing,Budget
4233,2024-02-01,38,478,17.2,No,Holiday,Economic Indicator,Increasing,Premium
6696,2024-09-18,99,174,32.41,Yes,Festival,Weather,Decreasing,Budget
2564,2024-02-04,18,439,71.7,Yes,Festival,Competitor Pricing,Stable,Premium
7884,2024-09-23,21,290,90.32,No,None,None,Decreasing,Budget
6578,2024-10-05,72,333,26.35,Yes,None,Competitor Pricing,Stable,Regular
1300,2024-10-21,55,150,48.85,Yes,Festival,Weather,Stable,Premium
8053,2024-02-20,62,358,22.73,Yes,Holiday,Weather,Stable,Regular
5349,2024-09-08,97,287,21.76,Yes,Festival,Economic Indicator,Decreasing,Regular
4457,2024-04-02,98,95,84.23,No,None,Competitor Pricing,Increasing,Budget
4476,2024-03-30,77,366,26.21,No,None,Competitor Pricing,Stable,Premium
6356,2024-02-15,5,398,62.73,Yes,None,Economic Indicator,Increasing,Premium
2422,2024-02-29,29,13,37.53,Yes,None,Competitor Pricing,Increasing,Premium
4316,2024-12-29,1,481,72.07,No,Holiday,Competitor Pricing,Increasing,Regular
3726,2024-03-10,84,363,78.02,No,Holiday,None,Decreasing,Premium
4180,2024-02-18,93,24,87.94,No,Holiday,Economic Indicator,Stable,Budget
7834,2024-04-14,58,263,39.03,No,Festival,Economic Indicator,Stable,Budget
8151,2024-08-20,14,251,26.98,Yes,Holiday,Weather,Stable,Premium
2751,2024-01-08,69,473,67.02,No,Festival,Competitor Pricing,Stable,Premium
8008,2024-11-17,39,419,30.22,No,None,Economic Indicator,Decreasing,Regular
5257,2024-10-29,87,235,55.78,Yes,None,Economic Indicator,Stable,Premium
4893,2024-05-19,56,140,10.32,No,Holiday,Weather,Increasing,Premium
4485,2024-08-07,86,251,26.77,No,None,Competitor Pricing,Increasing,Budget
3025,2024-05-11,53,347,67.43,Yes,None,None,Increasing,Regular
1739,2024-03-09,83,207,6.89,Yes,Festival,None,Increasing,Premium
1253,2024-02-05,77,218,91.65,No,Holiday,Competitor Pricing,Decreasing,Premium
3027,2024-08-02,6,413,93.04,No,None,Economic Indicator,Increasing,Regular
6764,2024-08-28,39,184,59.81,Yes,Holiday,Weather,Increasing,Regular
2118,2024-11-10,43,335,91.46,No,Festival,None,Decreasing,Regular
3874,2024-01-30,23,374,86.79,Yes,Festival,Competitor Pricing,Decreasing,Premium
5480,2024-09-02,71,28,28.41,Yes,Holiday,Economic Indicator,Stable,Regular
5579,2024-02-11,65,473,50.36,No,None,Competitor Pricing,Increasing,Budget
1861,2024-07-16,23,109,21.95,Yes,Festival,Competitor Pricing,Stable,Budget
1086,2024-10-20,9,421,58.66,Yes,Holiday,Competitor Pricing,Stable,Budget
3976,2024-09-07,13,374,58.01,No,None,Competitor Pricing,Decreasing,Budget
6902,2024-01-19,27,214,17.61,No,Holiday,Competitor Pricing,Decreasing,Regular
3352,2024-11-21,26,495,36.61,Yes,Festival,None,Stable,Regular
6381,2024-07-01,31,485,83.77,No,Festival,Weather,Decreasing,Regular
1658,2024-04-14,6,221,66.48,No,Holiday,Competitor Pricing,Increasing,Premium
5820,2024-02-20,75,360,88.03,No,None,Weather,Stable,Budget
1479,2024-03-02,88,37,31.43,No,Festival,None,Stable,Budget
5420,2024-08-06,2,141,45.13,Yes,Holiday,Economic Indicator,Decreasing,Premium
5408,2024-01-13,85,30,24.6,No,Festival,Weather,Increasing,Premium
9350,2024-12-12,11,452,68.29,Yes,Holiday,Economic Indicator,Increasing,Premium
8276,2024-02-12,99,194,49.7,No,Festival,Economic Indicator,Decreasing,Budget
9411,2024-09-30,42,172,20.36,No,Holiday,Economic Indicator,Decreasing,Regular
6109,2024-07-06,21,324,12.68,Yes,None,Economic Indicator,Increasing,Premium
1306,2024-08-12,11,283,85.5,No,Festival,Competitor Pricing,Stable,Premium
9439,2024-03-08,85,296,49.48,No,None,None,Increasing,Premium
3318,2024-02-06,77,410,64.09,Yes,None,None,Decreasing,Regular
4726,2024-05-23,5,132,71.33,Yes,Holiday,Competitor Pricing,Increasing,Budget
4480,2024-12-15,91,404,58.88,No,Festival,None,Decreasing,Premium
5360,2024-10-17,71,356,37.33,Yes,Holiday,Economic Indicator,Stable,Regular
9779,2024-09-19,32,311,94.91,No,None,Weather,Increasing,Regular
2475,2024-03-14,27,4,61.66,No,Holiday,Weather,Decreasing,Regular
8747,2024-10-31,40,284,75.82,No,Holiday,Competitor Pricing,Stable,Regular
9671,2024-01-31,45,222,61.23,No,Holiday,Economic Indicator,Increasing,Budget
8947,2024-07-09,31,401,12.54,Yes,None,None,Stable,Regular
2121,2024-09-07,27,337,47.83,No,Festival,Weather,Stable,Premium
6542,2024-05-18,32,150,79.79,No,Festival,Weather,Increasing,Budget
2715,2024-02-12,34,122,53.72,No,None,None,Increasing,Budget
8937,2024-06-05,33,432,75.86,No,None,Economic Indicator,Increasing,Premium
8534,2024-04-17,65,330,37.21,No,Holiday,Economic Indicator,Stable,Regular
5302,2024-05-01,42,194,40.53,No,None,Economic Indicator,Decreasing,Premium
3580,2024-06-14,94,361,74.73,Yes,Festival,Economic Indicator,Decreasing,Budget
9325,2024-08-07,14,376,62.87,No,Holiday,None,Decreasing,Regular
8683,2024-11-26,97,77,33.99,Yes,None,Competitor Pricing,Increasing,Budget
3403,2024-12-21,74,111,58.9,No,Festival,None,Decreasing,Regular
2283,2024-09-08,6,388,12.7,Yes,None,Weather,Stable,Premium
7134,2024-06-04,70,212,24.95,No,None,Weather,Increasing,Budget
9209,2024-02-04,32,325,58.36,Yes,Holiday,Weather,Decreasing,Budget
8864,2024-01-16,98,324,81.12,No,None,Weather,Decreasing,Premium
2432,2024-07-24,28,285,68.49,No,None,Economic Indicator,Decreasing,Regular
1451,2024-04-14,38,63,44.37,Yes,Festival,Economic Indicator,Stable,Regular
2700,2024-04-24,49,202,28.21,Yes,Festival,Economic Indicator,Increasing,Regular
2162,2024-05-11,71,289,51.87,No,Holiday,Weather,Decreasing,Regular
9298,2024-12-22,79,199,48.41,Yes,None,Economic Indicator,Stable,Regular
6485,2024-08-06,15,130,36.22,Yes,None,Competitor Pricing,Decreasing,Premium
2256,2024-09-08,77,450,31.59,No,Holiday,Economic Indicator,Increasing,Budget
9073,2024-12-20,24,247,30.53,No,Festival,Competitor Pricing,Decreasing,Budget
9454,2024-05-21,91,338,9.43,No,Festival,None,Decreasing,Regular
6015,2024-11-25,40,146,83.74,No,None,None,Decreasing,Budget
5783,2024-03-09,30,140,46.74,Yes,Festival,Competitor Pricing,Increasing,Regular
9258,2024-11-12,68,114,82.81,No,Holiday,None,Decreasing,Budget
2981,2024-11-09,12,364,14.95,Yes,Festival,None,Increasing,Premium
2747,2024-03-12,52,192,61.19,No,Festival,Economic Indicator,Stable,Regular
7976,2024-05-28,77,496,8.32,No,None,Economic Indicator,Increasing,Budget
3113,2024-02-09,27,140,20.63,Yes,Festival,Economic Indicator,Increasing,Premium
6565,2024-06-21,4,423,74.9,Yes,Holiday,Weather,Increasing,Budget
1144,2024-12-28,33,156,88.19,No,Holiday,Economic Indicator,Stable,Budget
5321,2024-07-27,85,490,33.59,Yes,None,Weather,Decreasing,Budget
8341,2024-08-11,67,337,86.43,No,None,Economic Indicator,Stable,Budget
8410,2024-12-20,34,23,25.52,Yes,None,Economic Indicator,Increasing,Premium
7707,2024-03-27,96,354,17.34,No,Festival,None,Increasing,Premium
4555,2024-04-18,49,255,70.4,Yes,Holiday,None,Decreasing,Regular
7094,2024-05-08,19,304,88.06,No,Holiday,None,Increasing,Budget
4692,2024-02-05,25,182,95.78,Yes,Holiday,None,Decreasing,Regular
9211,2024-07-26,58,248,78.67,Yes,None,None,Decreasing,Budget
7539,2024-05-13,66,274,87.63,Yes,Holiday,Weather,Stable,Regular
9273,2024-05-30,13,53,82.07,Yes,None,None,Increasing,Budget
7237,2024-10-07,13,77,66.03,No,Holiday,None,Increasing,Regular
1807,2024-07-22,34,9,63.44,No,Holiday,Weather,Increasing,Budget
3065,2024-07-21,27,19,58.11,Yes,Festival,None,Decreasing,Budget
5259,2024-05-25,23,89,52.49,No,Festival,Competitor Pricing,Increasing,Regular
9867,2024-10-17,68,190,31.75,Yes,Festival,None,Stable,Premium
5969,2024-06-13,7,431,89.76,Yes,None,Economic Indicator,Stable,Budget
2349,2024-08-03,59,79,85.7,No,None,Economic Indicator,Stable,Regular
8272,2024-09-01,42,453,30.61,No,Festival,Economic Indicator,Increasing,Premium
3095,2024-09-19,10,177,16.82,No,Festival,Economic Indicator,Stable,Premium
6629,2024-06-23,96,242,54.7,Yes,None,Economic Indicator,Increasing,Budget
7589,2024-04-22,93,400,45.54,No,Holiday,None,Increasing,Regular
5967,2024-06-10,61,205,18.72,No,None,Economic Indicator,Decreasing,Premium
4851,2024-09-17,94,386,63.57,No,Holiday,Competitor Pricing,Increasing,Regular
3062,2024-05-22,62,194,88.47,Yes,Holiday,Weather,Decreasing,Budget
8295,2024-09-01,95,53,15.24,No,Holiday,Competitor Pricing,Stable,Premium
1797,2024-02-23,18,166,98.2,Yes,None,Competitor Pricing,Stable,Budget
8758,2024-12-18,64,282,93.0,No,Festival,Weather,Decreasing,Budget
9120,2024-01-13,86,384,76.94,Yes,None,Weather,Decreasing,Regular
3662,2024-01-01,82,468,62.24,Yes,Festival,Weather,Stable,Premium
6941,2024-11-27,93,345,9.02,Yes,None,None,Stable,Budget
4955,2024-03-07,49,472,29.63,Yes,None,None,Increasing,Budget
2167,2024-05-21,56,379,42.97,Yes,Festival,Competitor Pricing,Increasing,Premium
8062,2024-10-21,34,18,79.31,Yes,Holiday,Competitor Pricing,Decreasing,Budget
6241,2024-02-23,53,243,77.93,No,Festival,Weather,Stable,Premium
8932,2024-11-09,66,61,38.1,No,Festival,Competitor Pricing,Decreasing,Budget
2501,2024-08-11,62,250,72.42,No,Holiday,Weather,Stable,Regular
8222,2024-05-02,29,437,76.64,Yes,Holiday,Economic Indicator,Decreasing,Budget
6283,2024-10-16,34,356,80.04,Yes,Festival,Economic Indicator,Increasing,Regular
1297,2024-07-31,97,165,85.38,Yes,None,Weather,Decreasing,Regular
5378,2024-05-25,59,355,23.47,No,None,Competitor Pricing,Increasing,Budget
6946,2024-11-29,19,181,89.69,Yes,None,Weather,Decreasing,Budget
1073,2024-06-23,35,325,32.75,Yes,Holiday,Competitor Pricing,Increasing,Regular
1492,2024-09-09,85,488,25.74,Yes,Festival,Competitor Pricing,Increasing,Budget
3886,2024-07-24,49,283,45.34,No,Festival,Competitor Pricing,Decreasing,Premium
9259,2024-09-13,59,474,14.19,Yes,Festival,Weather,Stable,Budget
1481,2024-10-29,61,462,81.34,Yes,Festival,None,Stable,Regular
8728,2024-11-20,34,372,7.6,No,None,Competitor Pricing,Increasing,Regular
8805,2024-06-15,71,447,33.04,No,Holiday,None,Stable,Regular
6243,2024-05-11,27,228,32.66,Yes,None,None,Increasing,Budget
1253,2024-07-14,52,490,53.38,No,Holiday,Competitor Pricing,Increasing,Premium
8193,2024-12-12,82,17,21.69,Yes,Holiday,Weather,Increasing,Budget
3481,2024-02-14,35,380,98.42,No,Festival,Competitor Pricing,Increasing,Premium
3601,2024-03-04,72,185,62.71,Yes,None,Weather,Decreasing,Regular
1014,2024-12-23,65,482,61.1,No,Festival,Weather,Stable,Regular
3321,2024-03-17,7,334,88.79,No,Festival,Economic Indicator,Increasing,Premium
4863,2024-02-26,43,215,49.66,No,Festival,Economic Indicator,Increasing,Regular
4147,2024-02-07,87,283,71.59,No,Festival,Weather,Stable,Regular
7218,2024-11-29,5,158,40.72,No,None,None,Stable,Regular
9389,2024-05-01,40,52,84.18,No,None,None,Increasing,Premium
7685,2024-01-27,77,163,29.47,Yes,Festival,Competitor Pricing,Increasing,Regular
1293,2024-11-06,32,174,33.42,Yes,Festival,Weather,Decreasing,Budget
1862,2024-06-19,23,152,6.38,Yes,None,None,Decreasing,Regular
7716,2024-11-12,2,54,71.87,No,Holiday,None,Decreasing,Regular
8739,2024-09-24,96,403,68.75,Yes,Holiday,Competitor Pricing,Stable,Budget
5991,2024-11-05,64,459,73.31,No,Holiday,Weather,Decreasing,Regular
3137,2024-10-23,26,459,8.27,No,None,Weather,Decreasing,Premium
3817,2024-07-09,63,416,10.4,Yes,None,None,Increasing,Premium
8167,2024-10-01,58,466,79.73,Yes,Festival,Weather,Increasing,Premium
9687,2024-06-26,47,456,72.63,Yes,Holiday,None,Increasing,Premium
8222,2024-05-25,16,402,50.72,Yes,None,Competitor Pricing,Stable,Budget
8949,2024-02-20,81,19,81.73,Yes,Holiday,Weather,Stable,Budget
7070,2024-02-29,51,7,38.07,No,Holiday,Economic Indicator,Decreasing,Premium
2407,2024-03-02,94,296,62.82,Yes,Festival,Weather,Decreasing,Premium
5795,2024-09-21,94,481,43.54,No,Holiday,None,Increasing,Regular
3640,2024-10-22,67,268,59.21,No,Festival,Competitor Pricing,Decreasing,Budget
9864,2024-05-17,87,458,13.75,Yes,Festival,Weather,Stable,Regular
6524,2024-12-05,93,497,27.56,Yes,None,Economic Indicator,Stable,Regular
5153,2024-03-05,13,20,65.06,No,Holiday,Economic Indicator,Stable,Regular
3067,2024-12-21,50,252,47.76,Yes,Holiday,Weather,Stable,Budget
1493,2024-11-02,23,130,56.56,Yes,Festival,Competitor Pricing,Increasing,Premium
6547,2024-08-13,63,403,92.24,No,None,None,Stable,Budget
9846,2024-06-10,75,417,19.38,Yes,Holiday,Weather,Increasing,Premium
7871,2024-03-19,64,463,51.43,Yes,Holiday,Economic Indicator,Increasing,Budget
9869,2024-09-10,90,69,42.89,No,Holiday,Economic Indicator,Decreasing,Regular
5972,2024-08-24,36,454,45.84,No,Holiday,None,Increasing,Premium
4424,2024-05-04,10,339,13.94,No,Festival,None,Decreasing,Premium
2145,2024-09-22,12,461,61.58,No,None,Economic Indicator,Increasing,Regular
1734,2024-04-05,86,420,88.47,No,Festival,Competitor Pricing,Decreasing,Premium
2353,2024-10-21,40,148,91.97,Yes,Festival,Weather,Stable,Regular
9571,2024-11-01,76,420,48.3,Yes,Holiday,Weather,Stable,Regular
5197,2024-12-22,44,318,74.81,No,None,Economic Indicator,Increasing,Premium
6177,2024-05-28,73,232,98.45,No,Holiday,Economic Indicator,Increasing,Budget
1611,2024-11-26,98,11,13.19,Yes,Festival,Economic Indicator,Stable,Budget
4643,2024-03-23,50,413,73.96,Yes,Festival,Weather,Stable,Regular
2231,2024-06-28,70,42,62.03,Yes,Festival,Competitor Pricing,Increasing,Budget
1256,2024-08-21,83,368,41.75,No,None,Economic Indicator,Increasing,Budget
2989,2024-11-20,99,165,47.43,No,Festival,Economic Indicator,Increasing,Budget
4366,2024-09-15,70,427,55.08,Yes,Festival,Economic Indicator,Decreasing,Budget
6951,2024-06-08,67,35,76.55,No,None,Competitor Pricing,Increasing,Premium
4780,2024-07-17,91,227,50.71,Yes,Festival,Weather,Stable,Budget
8875,2024-01-01,90,117,43.28,Yes,Festival,Weather,Decreasing,Budget
5582,2024-06-04,11,62,44.78,Yes,Holiday,Weather,Decreasing,Budget
8194,2024-08-27,11,422,58.17,Yes,Holiday,Competitor Pricing,Increasing,Budget
6375,2024-02-12,55,408,68.55,No,None,Weather,Stable,Regular
7063,2024-06-16,77,154,53.85,No,Holiday,Competitor Pricing,Decreasing,Regular
6453,2024-09-02,31,449,11.47,No,Holiday,None,Increasing,Budget
9501,2024-07-26,83,28,43.45,No,Festival,Competitor Pricing,Decreasing,Premium
8598,2024-10-31,26,13,58.68,No,None,None,Decreasing,Premium
2651,2024-01-05,24,434,26.69,Yes,Festival,None,Decreasing,Regular
8917,2024-04-11,84,269,69.89,No,None,Weather,Decreasing,Budget
6125,2024-08-17,33,68,60.59,No,Festival,Weather,Stable,Premium
4274,2024-11-23,41,242,28.69,Yes,Holiday,Weather,Increasing,Premium
4648,2024-11-11,45,478,81.04,Yes,Festival,Economic Indicator,Increasing,Premium
2658,2024-03-12,97,331,64.04,No,None,Competitor Pricing,Increasing,Regular
6599,2024-02-06,96,235,71.76,No,Festival,None,Decreasing,Regular
4923,2024-11-25,51,341,15.18,No,Holiday,Weather,Stable,Regular
3812,2024-08-30,79,434,66.06,No,Holiday,Economic Indicator,Increasing,Premium
9894,2024-11-06,5,281,19.81,No,None,Economic Indicator,Increasing,Budget
7997,2024-08-01,55,113,62.5,Yes,None,Economic Indicator,Stable,Premium
9636,2024-06-17,6,363,9.85,No,None,Competitor Pricing,Decreasing,Budget
6599,2024-02-24,9,180,29.02,Yes,Festival,Weather,Increasing,Premium
1736,2024-09-25,74,493,23.05,Yes,None,None,Increasing,Premium
2469,2024-08-11,47,41,22.37,No,None,Economic Indicator,Increasing,Budget
9432,2024-09-13,20,212,24.23,Yes,Holiday,Economic Indicator,Decreasing,Regular
9094,2024-09-18,48,284,46.68,No,Holiday,Weather,Decreasing,Regular
9072,2024-12-11,49,455,37.45,Yes,Festival,Competitor Pricing,Stable,Regular
6053,2024-11-19,43,64,98.36,Yes,Festival,Economic Indicator,Stable,Premium
6676,2024-12-09,69,313,98.43,Yes,Holiday,Competitor Pricing,Decreasing,Budget
7545,2024-02-01,25,175,67.76,No,Holiday,Competitor Pricing,Stable,Regular
5925,2024-03-07,52,467,95.52,Yes,None,Economic Indicator,Stable,Premium
6170,2024-12-01,7,424,80.23,Yes,None,None,Stable,Budget
6396,2024-05-07,77,462,11.67,Yes,Holiday,Competitor Pricing,Increasing,Premium
3738,2024-07-23,61,384,58.47,No,None,Economic Indicator,Increasing,Budget
7163,2024-03-25,77,228,52.24,No,Holiday,Competitor Pricing,Decreasing,Premium
4195,2024-04-02,16,80,96.48,No,Holiday,Economic Indicator,Decreasing,Budget
1843,2024-10-17,93,94,70.87,No,None,Economic Indicator,Stable,Budget
7297,2024-04-08,23,243,21.63,Yes,Holiday,Competitor Pricing,Increasing,Premium
3883,2024-06-03,72,296,69.57,No,None,Competitor Pricing,Increasing,Budget
8137,2024-06-08,13,450,59.0,Yes,Festival,Competitor Pricing,Stable,Budget
4555,2024-04-30,64,402,46.8,No,None,Competitor Pricing,Stable,Budget
4293,2024-07-07,1,203,58.04,No,Holiday,Economic Indicator,Increasing,Budget
2198,2024-12-24,64,233,93.33,No,Holiday,Weather,Decreasing,Regular
3535,2024-04-16,92,155,53.84,Yes,None,Weather,Increasing,Premium
6936,2024-10-12,57,7,30.44,No,None,Weather,Decreasing,Budget
1665,2024-03-02,46,415,62.56,No,Holiday,None,Increasing,Regular
7133,2024-12-06,13,172,60.35,Yes,Holiday,Weather,Decreasing,Premium
7380,2024-02-24,53,60,58.85,Yes,Festival,Economic Indicator,Increasing,Budget
7869,2024-09-08,93,1,54.37,Yes,Festival,Economic Indicator,Stable,Regular
